32 33 34 65 36 37 38 70 69 41 12 51 23 54 55 29 62 
32 33 66 36 37 38 41 12 52 54 29 62 
32 33 66 34 36 37 38 65 41 12 52 54 55 62 
54 62 
32 36 69 38 37 12 51 54 55 62 
54 62 
37 38 41 54 29 
32 36 37 38 71 41 75 12 54 23 29 
32 65 36 37 38 69 41 12 51 54 55 29 62 
32 36 37 38 12 54 62 
32 65 54 55 62 
32 34 36 37 38 41 12 29 
54 62 
37 38 71 41 75 54 23 29 
54 38 
33 34 37 38 41 54 23 29 62 
66 43 60 38 
66 43 60 38 
32 33 66 36 37 38 69 41 12 52 54 29 
32 33 66 37 38 71 39 43 75 48 80 82 52 85 86 23 60 
64 33 37 14 
54 38 
64 66 38 41 43 51 54 60 
34 60 45 14 
12 14 23 29 32 33 34 36 37 38 41 45 51 52 54 55 62 65 66 69 75 
32 65 55 
32 33 66 65 36 37 38 34 69 41 12 52 23 54 55 29 62 
12 25 27 29 32 33 34 36 37 38 41 43 51 52 54 55 60 62 64 65 66 70 71 
32 65 34 36 37 38 69 41 12 51 54 55 62 
32 36 38 12 54 62 
32 33 66 36 37 38 41 12 52 29 
37 40 41 47 53 23 29 
32 33 66 65 37 52 55 
37 69 38 41 54 29 
32 36 38 12 51 54 55 62 
54 38 
32 65 55 
54 62 
32 65 54 55 62 
32 33 66 36 37 38 69 40 41 12 52 53 54 29 
54 62 
32 33 66 65 37 52 55 
54 62 
32 34 36 37 38 69 41 12 54 29 62 
7 12 23 28 29 32 33 34 35 36 37 38 39 41 42 43 45 48 49 51 52 54 55 60 62 63 64 65 66 69 70 71 75 81 86 
3 7 12 14 23 25 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 45 48 49 50 51 52 54 55 58 59 60 61 62 64 65 66 67 69 70 71 72 74 75 80 81 82 86 
7 12 23 25 27 29 32 33 34 35 36 37 38 39 41 43 44 49 51 52 54 55 59 60 62 64 65 66 69 70 71 75 79 80 85 86 
32 33 34 66 36 37 38 65 41 12 14 51 52 54 55 29 62 
3 7 12 23 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 43 45 48 49 50 51 52 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 74 75 80 81 82 83 85 86 
3 7 10 12 14 17 21 23 25 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 73 74 75 78 80 81 82 83 84 85 86 
38 71 75 54 23 
12 23 25 27 29 32 33 34 36 37 38 39 41 43 44 51 52 54 55 60 62 64 65 66 69 70 71 75 80 86 
3 7 12 14 17 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 48 49 50 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 73 74 75 76 77 79 80 81 82 83 85 86 
32 33 34 65 36 37 38 41 12 14 51 54 55 29 62 
3 7 12 14 23 25 27 28 29 30 32 33 34 35 36 37 38 39 40 41 43 45 46 48 49 50 51 52 53 54 55 58 59 61 62 64 65 66 67 69 70 71 72 74 75 80 81 82 86 
12 14 23 27 29 30 32 33 34 35 36 37 38 39 40 41 42 43 45 48 50 51 52 54 55 58 59 60 61 62 64 65 66 67 68 69 70 71 72 74 75 80 83 85 86 
7 12 14 23 28 29 32 33 34 36 37 38 41 45 48 49 51 52 54 55 62 65 66 67 69 70 74 80 
7 12 23 25 27 28 29 30 32 33 34 35 36 37 38 40 41 43 45 47 48 49 50 51 52 54 55 58 59 61 62 65 66 67 68 69 70 71 75 80 82 83 
32 37 86 
32 33 34 36 38 12 54 23 62 
54 62 
54 62 
32 36 38 12 54 62 
64 33 37 42 14 28 
54 62 
32 33 66 36 37 38 41 12 52 54 29 62 
32 37 86 
80 39 
54 62 
32 37 86 
64 33 37 14 
33 37 14 54 29 
32 33 34 66 36 37 38 65 69 41 12 52 23 54 55 29 62 
12 23 29 32 33 34 36 37 38 41 51 52 54 55 62 64 65 66 69 71 75 86 
32 33 66 36 37 38 41 12 52 54 29 62 
32 65 34 33 36 37 38 41 12 23 54 55 62 
12 23 25 27 29 32 33 34 36 37 38 41 43 51 52 54 55 60 62 64 65 66 71 75 
12 23 29 32 33 34 36 37 38 41 45 51 52 54 55 62 65 66 67 69 75 
12 23 29 32 33 34 36 37 38 41 43 52 54 55 60 62 65 66 71 75 86 
12 14 23 27 29 32 33 34 35 36 37 38 39 41 45 48 51 52 54 55 58 61 62 64 65 66 67 69 70 71 75 80 86 
3 7 10 12 14 21 23 25 27 28 29 30 32 33 34 35 36 37 38 39 40 41 43 45 46 47 48 49 50 51 52 53 54 55 57 58 59 60 61 62 64 65 66 67 69 70 71 72 74 75 78 80 81 82 86 
54 62 
7 12 14 23 25 27 28 29 32 33 34 35 36 37 38 39 41 42 43 45 48 49 51 52 54 55 60 62 64 65 66 67 69 70 71 75 80 86 
37 38 71 41 75 23 29 
12 14 23 29 32 33 34 35 37 38 39 41 42 43 45 48 51 52 54 55 60 62 64 65 66 69 71 75 80 85 86 
32 33 34 66 36 37 38 65 41 12 52 23 54 55 29 62 
65 66 38 71 39 41 75 43 60 48 80 23 28 
32 36 37 38 41 12 29 
3 12 14 17 23 25 26 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 45 47 48 51 52 53 54 55 56 57 59 60 61 62 63 64 65 66 69 70 71 74 75 77 78 80 81 82 85 86 
23 29 32 37 38 39 41 42 43 48 51 54 55 60 62 64 65 66 71 75 80 85 
23 29 32 37 38 41 42 43 45 48 51 54 55 60 62 64 65 66 71 75 85 86 
66 43 60 38 
64 39 77 48 81 80 
32 36 38 12 54 62 
12 14 23 28 29 32 33 34 35 37 38 39 40 41 42 43 48 51 52 54 55 60 62 64 65 66 70 71 74 75 80 86 
32 33 66 34 36 37 38 71 41 75 12 43 52 23 60 29 
66 43 60 38 
54 62 
32 36 12 38 
65 66 38 39 71 41 75 43 80 48 82 23 60 
54 62 
14 23 29 32 33 37 38 39 41 42 43 48 51 52 54 55 60 62 64 66 71 75 80 81 82 85 
12 23 29 32 33 34 36 37 38 41 45 51 52 54 55 62 64 65 66 69 70 71 75 80 81 
32 33 34 66 37 38 41 75 45 14 51 23 54 55 27 29 62 
32 36 38 12 54 62 
56 42 53 77 
54 62 
33 66 52 37 
32 33 66 65 36 37 38 12 52 54 55 62 
14 23 29 32 33 37 38 41 42 43 48 51 52 54 55 60 62 64 65 66 70 71 75 81 85 86 
64 65 66 38 71 41 75 44 43 48 23 60 62 
66 43 60 38 
63 37 79 
3 23 29 32 34 36 37 38 39 41 48 57 61 62 71 75 78 80 86 
80 39 
65 66 38 39 41 43 48 80 60 
12 23 25 29 32 33 34 36 37 38 41 51 52 54 55 62 64 65 66 69 70 
74 43 12 77 42 
32 33 66 36 37 38 41 12 52 54 29 62 
66 38 71 75 43 48 82 54 23 60 
32 37 86 
66 43 60 38 
32 36 12 38 
71 42 77 14 48 25 23 57 29 62 
64 33 66 37 38 71 42 43 14 48 54 23 25 60 62 
32 36 12 38 
32 65 36 38 12 54 55 25 
32 65 55 
64 33 37 14 
33 29 37 14 
12 25 27 32 33 34 36 37 38 39 41 51 52 54 55 64 65 66 71 
33 66 52 37 
33 66 52 37 
66 38 71 43 75 54 23 60 
32 65 38 71 75 55 23 
54 62 
34 3 36 37 78 57 61 
42 77 
66 38 71 42 43 75 28 23 60 
33 66 37 38 41 52 54 29 
12 23 29 32 33 34 36 37 38 41 45 52 54 55 62 65 66 70 75 
12 23 29 32 33 34 36 37 38 39 41 42 43 48 51 52 54 55 60 62 64 65 66 69 71 75 80 81 85 86 
32 33 66 36 37 38 71 41 75 12 52 54 23 29 
12 14 23 29 32 33 34 36 37 38 41 45 51 52 54 55 62 65 66 69 70 75 
34 14 57 28 29 25 
37 54 
32 33 34 66 36 37 38 65 41 12 52 23 54 55 29 62 
64 33 37 73 14 49 17 
64 33 34 37 71 42 44 76 14 48 25 23 57 28 29 62 
32 65 54 55 62 
80 85 45 39 
66 38 71 75 43 23 60 
33 66 37 38 71 41 75 52 23 29 
66 43 60 38 
32 66 37 38 39 71 43 75 80 86 23 60 
32 33 66 34 36 37 38 65 70 41 12 52 23 54 55 29 62 
12 14 23 28 29 32 33 34 36 37 38 41 45 48 51 52 54 55 62 64 65 66 69 70 75 
3 12 14 23 25 28 29 32 33 34 35 37 38 39 41 42 43 45 48 51 52 54 55 60 61 62 64 65 66 70 71 74 75 80 82 85 86 
32 33 66 65 36 37 38 12 52 54 55 62 
12 23 27 29 32 33 34 36 37 38 41 45 51 52 54 55 61 62 64 65 66 67 69 70 75 
54 62 
48 81 80 39 
32 65 34 67 38 41 12 51 52 55 54 23 62 
12 23 28 29 32 33 35 36 37 38 39 40 41 43 44 52 54 55 60 62 65 66 70 71 75 80 86 
12 14 23 29 32 33 34 36 37 38 41 51 52 54 55 62 64 65 66 69 70 
66 43 60 38 
66 43 60 38 
32 65 36 38 12 54 55 62 
12 23 29 32 33 34 36 37 38 41 51 52 54 55 62 65 66 67 69 
12 23 29 32 33 34 36 37 38 41 45 51 52 54 55 62 64 65 66 69 70 71 75 
32 33 34 65 36 37 38 69 70 41 12 51 23 54 55 29 62 
32 33 34 36 37 38 69 41 12 51 23 54 55 29 62 
75 71 38 23 
32 65 55 
32 36 38 12 54 62 
32 33 66 34 36 37 38 71 41 75 12 52 54 23 29 62 
54 62 
32 65 34 36 37 38 12 54 55 62 
32 33 34 66 36 37 38 69 41 12 14 51 52 54 55 29 62 
33 66 52 37 
32 33 66 34 36 37 38 65 41 12 52 54 55 62 
66 37 38 71 41 43 75 54 23 60 29 
32 65 36 37 38 12 54 55 62 
32 33 66 65 36 37 38 41 12 14 51 52 54 55 29 62 
12 23 29 32 33 34 36 37 38 41 51 52 54 55 62 65 67 71 75 
32 36 38 12 54 62 
54 62 
32 33 66 65 36 37 38 12 52 54 55 62 
32 36 12 38 
32 36 12 38 
32 36 69 38 12 54 
3 12 14 17 23 28 29 31 32 33 34 35 37 38 39 41 42 43 44 48 51 52 53 55 60 61 62 63 64 65 66 71 80 86 
32 35 37 12 86 62 
7 12 23 25 27 29 32 33 35 36 37 38 41 43 44 49 51 52 54 55 59 60 62 64 65 66 71 75 79 86 
32 33 66 65 37 52 55 
32 33 66 65 37 38 71 39 41 75 43 80 52 23 86 55 60 
32 65 54 55 62 
12 14 23 28 29 32 33 34 36 37 38 41 45 48 51 52 54 55 62 64 65 66 69 70 75 
12 14 23 25 28 29 30 32 33 34 35 36 37 38 39 40 41 43 45 48 49 50 51 52 54 55 60 62 63 64 65 66 67 69 70 71 74 75 80 81 86 
66 43 60 38 
12 14 23 29 32 33 34 36 37 38 45 51 52 54 55 62 65 67 75 
32 65 36 37 38 12 54 
32 33 75 45 51 23 54 55 62 
32 33 66 65 37 52 55 
12 23 29 32 33 34 36 37 38 39 41 42 43 48 51 52 54 55 60 62 64 65 66 69 71 75 80 81 85 86 
12 14 25 27 29 32 33 34 36 37 38 41 51 52 54 55 62 65 66 67 69 70 81 
